district,type,location,etc
구로구,lamp_battery,서울특별시 구로구 개봉로17아길 28 럭키하이츠빌라,럭키하이츠 앞 
구로구,lamp_battery,서울특별시 구로구 개봉로17길 69 동아아트빌라,동아아트빌라 옆 
구로구,lamp_battery,서울특별시 구로구 개봉로15길 58-2(개봉동),중앙경로당 옆(개웅 어린이공원 입구) 
구로구,lamp_battery,서울특별시 구로구 개봉로19길 113(개봉동),원풍카센타 
구로구,lamp_battery,서울특별시 구로구 개봉로17나길 62(개봉동) ,경로당
구로구,lamp_battery,서울특별시 구로구 개봉로3길 47-5 (개봉동),동주민센터
구로구,lamp_battery,서울특별시 구로구 개봉동 365-12,공영주차장
구로구,lamp_battery,서울특별시 구로구 개봉로1길 148 (개봉동),개명경로당
구로구,lamp_battery,서울특별시 구로구 개봉로14길 20 (개봉동),개봉초등학교 앞 
구로구,lamp_battery,서울특별시 구로구 경인로27길 10 (오류동),동주민센터
구로구,lamp_battery,서울특별시 구로구 고척로6길 12 나비빌라,나비빌라 후문
구로구,lamp_battery,서울특별시 구로구 경인로19길 39 (오류동),오류초등학교 측면
구로구,lamp_battery,서울특별시 구로구 고척로3길 77 (오류동),동산경로당 밑
구로구,lamp_battery,서울특별시 구로구 경인로15길 22(오류동),텃골공영주차장
구로구,lamp_battery,서울특별시 구로구 경인로 176 시티월드,씨티월드
구로구,lamp_battery,서울특별시 구로구 경인로20나길 36 (오류동),아크로팰리스
구로구,lamp_battery,서울특별시 구로구 경인로20나길 30 (오류동),이좋은집
구로구,lamp_battery,서울특별시 구로구 경인로 240 (오류동),예성라온팰리스
구로구,lamp_battery,서울특별시 구로구 경인로 248-29(오류동) ,철도직원자녀기숙사 
구로구,lamp_battery,서울특별시 구로구 오류로 45(오류동) ,동주민센터
구로구,lamp_battery,서울특별시 구로구 오류로 54-9 동산빌라,동산빌라
구로구,lamp_battery,서울특별시 구로구 오류로8다길 9 우석빌라,우석빌라
구로구,lamp_battery,서울특별시 구로구 오류로8길 48 삼영빌라,삼영빌라
구로구,lamp_battery,서울특별시 구로구 서해안로32길 12 럭키빌라,럭키빌라
구로구,lamp_battery,서울특별시 구로구 서해안로 2313-10 미래빌라,미래빌라
구로구,lamp_battery,서울특별시 구로구 서해안로20길 41 서서울가든맨션,서서울가든빌라 안 분리수거장 
구로구,lamp_battery,서울특별시 구로구 오리로10길 44-6 성신연립,성신빌라
구로구,lamp_battery,서울특별시 구로구 오리로 1171-6 샤인파크빌3차,샤인파크빌3차
구로구,lamp_battery,서울특별시 구로구 경인로 20 화랑빌라,화랑빌라
구로구,lamp_battery,서울특별시 구로구 서해안로 2313-16 (오류동),삼백리치빌 경비실 뒤
구로구,lamp_battery,서울특별시 구로구 서해안로 2325,성지빌라
구로구,lamp_battery,서울특별시 구로구 서해안로 2275 다청림아파트,다청림아파트
구로구,lamp_battery,서울특별시 구로구 서해안로 2220 별장양지쉐르빌,양지쉐르빌
구로구,lamp_battery,서울특별시 구로구 서해안로32길 18 우성빌라,우성빌라 주변 
구로구,lamp_battery,서울특별시 구로구 오리로15길 32,동주민센터
구로구,lamp_battery,서울특별시 구로구 부일로17길 80 동광빌라,동광아트빌라 삼거리 앞 
구로구,lamp_battery,서울특별시 구로구 부일로17길 158-4,궁동 노인정 옆
구로구,lamp_battery,서울특별시 구로구 궁동 112-8,호수아파트 앞 
구로구,lamp_battery,서울특별시 구로구 오리로17길 49 동오그린빌라트,궁동어린이집앞 
구로구,lamp_battery,서울특별시 구로구 오리로 1265 우신빌라,우신빌라
구로구,lamp_battery,서울특별시 구로구 부일로19길 34 궁동빌라,궁동빌라
구로구,lamp_battery,서울특별시 구로구 부일로9길 90-10,월드빌라
구로구,lamp_battery,서울특별시 구로구 부일로9길 108 한양빌라,한양빌라 가동
구로구,lamp_battery,서울특별시 구로구 궁동 192-55,연세중앙교회 월드비전센터 후문 
구로구,lamp_battery,서울특별시 구로구 부일로17길 104-2 스위트브라운,스위트브라운 옆 삼거리 
구로구,lamp_battery,서울특별시 구로구 부일로9길 49 두암빌라,두암빌라
구로구,lamp_battery,서울특별시 구로구 부일로1길 136-5 두양그린빌,두양그린빌
구로구,lamp_battery,서울특별시 구로구 부일로1다길 16-3 현대빌라,현대빌라
구로구,lamp_battery,서울특별시 구로구 경인로3길 97 대흥빌라,대흥빌라
구로구,lamp_battery,서울특별시 구로구 경인로 15-7 성원빌라,성원빌라
구로구,lamp_battery,서울특별시 구로구 경인로 31-10 동진빌라,동진빌라 
구로구,lamp_battery,서울특별시 구로구 경인로3길 92 조양그랜드맨션,조양그랜드맨션
구로구,lamp_battery,서울특별시 구로구 오리로22길 51-11 양지쉐르빌,양지쉐르빌
구로구,lamp_battery,서울특별시 구로구 오리로21길 2,오류고등학교 담장 
구로구,lamp_battery,서울특별시 구로구 연동로 287 그린빌라,그린빌라
구로구,lamp_battery,서울특별시 구로구 연동로 306 동삼파크빌라,항동동삼파크빌라
구로구,lamp_battery,서울특별시 구로구 연동로 169 매화빌라,매화빌라
구로구,lamp_battery,서울특별시 구로구 연동로13길 18-41 유한오크팰리스,유한오크팰리스 앞 공터 
