district,type,location,etc
서대문구,lamp_battery,홍은2동 연희로41길 142,서강아파트 1차 공동주택
서대문구,lamp_battery,홍은2동 통일로 555,새한숲속아파트 공동주택
서대문구,lamp_battery,홍은2동 연희로41길 167,삼성빌라 공동주택
서대문구,lamp_battery,홍은2동 연희로41길 114,미성아파트 공동주택
서대문구,lamp_battery,홍은2동 백련사길 39,문화체육회관 공공시설
서대문구,lamp_battery,홍은2동 명지2길 32-20,명지초교 학교
서대문구,lamp_battery,홍은2동 명지2길 37,명지유치원 주택가
서대문구,lamp_battery,홍은2동 가좌로 123,금호빌라 공동주택
서대문구,lamp_battery,홍은2동 연희로41길 173,금송힐스빌 공동주택
서대문구,lamp_battery,홍은2동 통일로 553,홍은동부센트레빌아파트(2개) 공동주택
서대문구,lamp_battery,홍은2동 연희로39길 12,공영주차장 공영주차장
서대문구,lamp_battery,홍은2동 연희로41길 131, 주택가
서대문구,lamp_battery,홍은2동 연희로41다길 31, 주택가
서대문구,lamp_battery,남가좌1동 모래내로13길 25-29,백조아파트 공동주택
서대문구,lamp_battery,남가좌1동 모래내로15길 37,남가좌1동주민센터 공공시설
서대문구,lamp_battery,남가좌1동 수색로6길 43,래미안남가좌2차아파트(3개) 공동주택
서대문구,lamp_battery,남가좌1동 가재울미래로 2,DMC파크뷰자이아파트(총30개) 공동주택
서대문구,lamp_battery,남가좌1동 모래내로13길 13(철거),구립경로당 주택가
서대문구,lamp_battery,남가좌2동 증가로10길 28,남가좌2동주민센터 공공시설
서대문구,lamp_battery,남가좌2동 가재울로6길 53-87,백련미라보아파트 공동주택
서대문구,lamp_battery,남가좌2동 가재울로4길 48,명지플러스빌 주택가
서대문구,lamp_battery,남가좌2동 거북골로 101-11,쌍용아파트 관리사무실 공동주택
서대문구,lamp_battery,남가좌2동 증가로 191,삼성아파트 임대동관리실 공동주택
서대문구,lamp_battery,남가좌2동 증가로 191,삼성아파트 (3개) 공동주택
서대문구,lamp_battery,남가좌2동 가재울로 45,현대아파트 (총6개) 공동주택
서대문구,lamp_battery,남가좌2동 거북골로 120,DMC센트레빌아파트 (3개) 공동주택
서대문구,lamp_battery,남가좌2동 명지대1라길 24-4,고려마트 옆 주택가
서대문구,lamp_battery,북가좌1동 응암로 28,연희한양아파트 (2개) 공동주택
서대문구,lamp_battery,북가좌1동 수색로 102,요진아파트 공동주택
서대문구,lamp_battery,북가좌1동 수색로 147-1,신일해피트리아파트 공동주택
서대문구,lamp_battery,북가좌1동 거북골로21길 58,은혜슈퍼 주택가
서대문구,lamp_battery,북가좌1동 수색로 154,월드컵현대아파트 공동주택
서대문구,lamp_battery,북가좌1동 수색로 100-55,북가좌1동주민센터 공공시설
서대문구,lamp_battery,북가좌1동 응암로 33,현대아파트 공동주택
서대문구,lamp_battery,북가좌1동 수색로 100,DMC래미안e편한세상아파트 (10개) 공동주택
서대문구,lamp_battery,북가좌2동 응암로1길 10,북가좌2동주민센터 공공시설
서대문구,lamp_battery,북가좌2동 증가로 193,주원 스카이빌 주택가
서대문구,lamp_battery,북가좌2동 증가로20길 43,은가노인정 주택가
서대문구,lamp_battery,북가좌2동 거북골로22길 29-51,신가노인정 주택가
서대문구,lamp_battery,북가좌2동 거북골로 154,삼호아파트 (3개) 공동주택
서대문구,lamp_battery,북가좌2동 거북골로18가길 23,휴먼빌아파트 (2개) 공동주택
서대문구,lamp_battery,북가좌2동 거북골로14길 32,DMC아이파크아파트 공동주택
서대문구,lamp_battery,북가좌2동 증가로 200-8,두산위브아파트 (2개) 공동주택
서대문구,lamp_battery,북가좌2동 응암로 54,서부프라자빌딩 주택가
서대문구,lamp_battery,북가좌2동 증가로30길 8,서부아파트 공동주택
서대문구,lamp_battery,북가좌2동 응암로 121,KT 주택가
서대문구,lamp_battery,북가좌2동 증가로24나길 1, 주택가
