district,type,location,etc
금천구,lamp_battery,시흥2동-11,벽산5단지 503동
금천구,lamp_battery,시흥2동-12,벽산5단지 504동
금천구,lamp_battery,시흥2동-13,벽산5단지 505동
금천구,lamp_battery,시흥2동-14,벽산5단지 507동
금천구,lamp_battery,시흥2동-15,벽산5단지 508동
금천구,lamp_battery,시흥2동-16,벽산5단지 514동
금천구,lamp_battery,시흥2동-17,벽산5단지 516동
금천구,lamp_battery,시흥2동-18,벽산5단지 517동
금천구,lamp_battery,시흥2동-19,벽산5단지 518동
금천구,lamp_battery,시흥2동-20,벽산5단지 519동
금천구,lamp_battery,시흥2동-21,벽산5단지 522동
금천구,lamp_battery,시흥2동-22,벽산5단지 523동
금천구,lamp_battery,시흥2동-23,벽산5단지 525동
금천구,lamp_battery,시흥2동-24,벽산6단지 601동
금천구,lamp_battery,시흥2동-25,벽산6단지 602동
금천구,lamp_battery,시흥2동-26,벽산6단지 603동
금천구,lamp_battery,시흥2동-27,벽산6단지 604동
금천구,lamp_battery,시흥2동-28,관악우방 아파트 101동
금천구,lamp_battery,시흥2동-29,관악우방 아파트 104동
금천구,lamp_battery,시흥2동-30,관악우방 아파트 106동1
금천구,lamp_battery,시흥2동-31,관악우방 아파트 106동2
금천구,lamp_battery,시흥2동-32,탑스빌 아파트
금천구,lamp_battery,시흥2동-33,시흥2동 주민센터 지하주차장 입구
금천구,lamp_battery,시흥2동-34,행복한 우리교회
금천구,lamp_battery,시흥2동-35,청담사회복지관
금천구,lamp_battery,시흥2동-36,청소년 수련관
금천구,lamp_battery,시흥2동-37,벽산 501동
금천구,lamp_battery,시흥2동-38,벽산 1단지 117동 
금천구,lamp_battery,시흥2동-39,벽산 1단지 116동 입구
금천구,lamp_battery,시흥2동-40,벽산 5단지 524동
금천구,lamp_battery,시흥2동-41,벽산 5단지 508동 1호 및 2호 라인
금천구,lamp_battery,시흥3동-1,현대빌라 정문
금천구,lamp_battery,시흥3동-2,현대빌라 후문
금천구,lamp_battery,시흥3동-3,중앙하이츠 2동
금천구,lamp_battery,시흥3동-4,중앙하이츠 7동
금천구,lamp_battery,시흥3동-5,대도연립
금천구,lamp_battery,시흥3동-7,국제빌라
금천구,lamp_battery,시흥3동-8,영일빌라
금천구,lamp_battery,시흥3동-9,공영주차장 측면
금천구,lamp_battery,시흥3동-10,대흥빌라
금천구,lamp_battery,시흥3동-11,석수빌라
금천구,lamp_battery,시흥3동-14,시흥중학교
금천구,lamp_battery,시흥3동-15,롯데빌리지 A동 앞
금천구,lamp_battery,시흥3동-17,솔목파크빌 측면 맞은편
금천구,lamp_battery,시흥3동-16,SM엘루이 아파트
금천구,lamp_battery,시흥3동-18,국립전통예술고등학교
금천구,lamp_battery,시흥3동-19,조양 휴캐슬 빌라 앞
금천구,lamp_battery,시흥4동-1,경남아파트
금천구,lamp_battery,시흥4동-2,금강 아파트
금천구,lamp_battery,시흥4동-3,시흥 아파트 
금천구,lamp_battery,시흥4동-4,시흥삼익 아파트 101동
금천구,lamp_battery,시흥4동-5,시흥삼익 아파트 105동
금천구,lamp_battery,시흥4동-6,시흥삼익 아파트 107동
금천구,lamp_battery,시흥4동-7,시흥삼익 아파트 108동
금천구,lamp_battery,시흥4동-8,시흥삼익 아파트 108동 지하주차장
금천구,lamp_battery,시흥4동-9,시흥삼익 아파트 111동 주차장
금천구,lamp_battery,시흥4동-10,현대하이츠빌라
금천구,lamp_battery,시흥4동-11,월드메르디앙 아파트
금천구,lamp_battery,시흥4동-12,한빛 무궁화아파트
금천구,lamp_battery,시흥4동-17,클린하우스 02 한울중학교 옹벽
금천구,lamp_battery,시흥4동-19,클린하우스 04 느티나무 어린이공원
금천구,lamp_battery,시흥4동-20,클린하우스 05 순흥안씨 묘 앞
금천구,lamp_battery,시흥4동-21,클린하우스 06 노외주차장 입구
금천구,lamp_battery,시흥4동-22,클린하우스 07 시흥4동 주민센터 내
금천구,lamp_battery,시흥4동-23,클린하우스 08 한울중학교 옆
금천구,lamp_battery,시흥4동-24,클린하우스 09 송록 어린이공원
금천구,lamp_battery,시흥4동-25,클린하우스 10 삼광빌라
금천구,lamp_battery,시흥4동-26,클린하우스 11 댓골마당 
금천구,lamp_battery,시흥4동-27,클린하우스 12 범일운수 회차지점
금천구,lamp_battery,시흥4동-28,클린하우스 13 효봉 어린이공원 앞
금천구,lamp_battery,시흥4동-29,클린하우스 14 산장 어린이공원
금천구,lamp_battery,시흥4동-30,클린하우스 15 유승쉐르빌
금천구,lamp_battery,시흥4동-32,클린하우스 17 효봉공원 주차장
금천구,lamp_battery,시흥4동-34,클린하우스 19 시흥아파트 입구
금천구,lamp_battery,시흥4동-35,클린하우스 20 삼성공영 주차장
금천구,lamp_battery,시흥4동-36,유호빌라 바동
금천구,lamp_battery,시흥5동-1,건영2차 아파트
금천구,lamp_battery,시흥5동-2,현대 아파트
금천구,lamp_battery,시흥5동-3,현대 공무원 아파트
금천구,lamp_battery,시흥5동-4,시흥5동 주민센터 앞
금천구,lamp_battery,시흥5동-5,영일빌라 5차
금천구,lamp_battery,시흥5동-6,별장길 어린이공원
금천구,lamp_battery,시흥5동-7,세진빌라
금천구,lamp_battery,시흥5동-8,섭리의 집 도로 맞은편
금천구,lamp_battery,시흥5동-9,축구장 아래 도로변
금천구,lamp_battery,시흥5동-10,클린하우스 21 해찬동네숲
금천구,lamp_battery,시흥5동-12,클린하우스 23 섭리의 집
금천구,lamp_battery,시흥5동-13,클린하우스 24 공영주차장(에벤에셀 근처)
금천구,lamp_battery,시흥5동-14,백운한비치 2차 아파트
