road_address,x,y
서울 서대문구 명지대길 104,126.923236133394,37.5846435672227
서울 서대문구 명지길 48,126.929462608408,37.5802415947556
서울 서대문구 가좌로 65,126.929014725311,37.5790712056773
서울 서대문구 연희로41길 142,126.934566612788,37.594720782248
서울 서대문구 통일로 555,126.937073509271,37.5964264606619
서울 서대문구 연희로41길 167,126.932994265204,37.5954752012054
서울 서대문구 연희로41길 114,126.935625566001,37.5940633704377
서울 서대문구 백련사길 39,126.931557440644,37.5807597279754
서울 서대문구 명지2길 32-20,126.928231470941,37.5836299393884
서울 서대문구 명지2길 37,126.926573087194,37.5836258560794
서울 서대문구 가좌로 123,126.925062409675,37.5828718566001
서울 서대문구 연희로41길 173,126.93231271309,37.5948469114066
서울 서대문구 통일로 553,126.938208039041,37.5972184006335
서울 서대문구 연희로39길 12,126.934221910291,37.5867691552474
서울 서대문구 연희로41길 131,126.934202318084,37.5943631563966
서울 서대문구 연희로41다길 31,126.933247420324,37.5938675253452
서울 서대문구 모래내로13길 25-29,126.916616960261,37.5702493914862
서울 서대문구 모래내로15길 37,126.919779686386,37.573274871404
서울 서대문구 수색로6길 43,126.912434959274,37.5725571453773
서울 서대문구 가재울미래로 2,126.917897379411,37.5744203632344
서울 서대문구 모래내로13길 13,126.916714761791,37.5695374040253
서울 서대문구 증가로10길 28,126.923866851427,37.5784340585659
서울 서대문구 가재울로6길 53-87,126.923101000154,37.5770014321492
서울 서대문구 가재울로4길 48,126.924224045591,37.5757306753034
서울 서대문구 증가로 191,126.917389582862,37.5784941245016
서울 서대문구 증가로 191,126.917389582862,37.5784941245016
서울 서대문구 가재울로 45,126.92084711121,37.5756789046811
서울 서대문구 거북골로 120,126.916097519773,37.5754832622486
서울 서대문구 명지대1라길 24-4,126.922565972458,37.5819364559148
서울 서대문구 응암로 28,126.909713473807,37.5762663816369
서울 서대문구 수색로 102,126.908300545442,37.5728660207973
서울 서대문구 수색로 147-1,126.904418420131,37.5752124647783
서울 서대문구 거북골로21길 58,126.905353414605,37.5776780677046
서울 서대문구 수색로 154,126.9049794448,37.5755770995711
서울 서대문구 수색로 100-55,126.910190726399,37.5743026681567
서울 서대문구 응암로 33,126.907971974455,37.5767828381847
서울 서대문구 수색로 100,126.90781488868,37.5747271873697
서울 서대문구 응암로1길 10,126.91117553417,37.5814909121309
서울 서대문구 증가로 193,126.916440822373,37.5794736478913
서울 서대문구 증가로20길 43,126.917905100959,37.5812041325092
서울 서대문구 거북골로22길 29-51,126.908352956129,37.5801637534997
서울 서대문구 거북골로 154,126.913783524957,37.5765626078203
서울 서대문구 거북골로18가길 23,126.911817022824,37.5773418665934
서울 서대문구 거북골로14길 32,126.91446683605,37.5769549472376
서울 서대문구 증가로 200-8,126.917155400657,37.5798834729778
서울 서대문구 응암로 54,126.910204528429,37.5778922395463
서울 서대문구 증가로30길 8,126.913100176532,37.5832218913329
서울 서대문구 응암로 121,126.913643700743,37.583731621605
