        영등포구 의류 정거장 설치 적합장소 조사 결과 제출 서식(영등포동/17개),,,,,
3,대림2동,시흥대로 599,"펠리체아트홀과 영림초등학교 사이 전봇대 옆",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 코발트블루"
4,대림2동,도림천로21길 3,"byc 정문에서 자이아파트 바라보고 왼쪽 네번째 전봇대 옆 (영림초등학교 방향)",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 사키아오렌지"
5,대림2동,도림천로21길 3,"byc 정문에서 자이아파트 바라보고 오른쪽 첫번째 전봇대 옆(구디역방향)",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 라이트그린썸머"
6,대림2동,디지털로38길 26,byc 담장 전봇대 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 노랑"
7,대림2동,디지털로48길 23,소공원 전봇대 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 코발트블루"
8,대림2동,시흥대로175가길 8,현대그린빌라 담장 전봇대 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 사키아오렌지"
9,대림2동,디지털로48가길 12,삼거리 보안등 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 라이트그린썸머"
10,대림2동,디지털로53길 14,대동초 클린하우스 ,2,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 코발트블루, 노랑"
11,대림2동,대림로23가길 10-1,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 사키아오렌지"
12,대림2동,디지털로37나길 15-1,빌라 맞은편(공영주차장쪽) 전봇대 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 라이트그린썸머"
13,대림2동,디지털로38길 20-20,한솔솔파크 후문 클린하우스 옆,2,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 노랑, 코발트블루"
14,대림2동,디지털로38길 8-3,소공원 옆 클린하우스 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 노랑"
15,대림2동,도림천로 425,하나아트빌 103동 104동 사이 전봇대 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 코발트블루"
16,대림2동,"도림천로15길 1,2",삼거리 전봇대(도로변) 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 사키아오렌지"
17,대림2동,도림천로 401,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 노랑"
18,대림2동,도림천로 389,재활용정거장 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 라이트그린썸머"
19,대림2동,도림로 124-14,방범용cctv 폴 옆 전봇대 옆,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제2동-색상: 사키아오렌지"
1,대림3동,대림로35길 (동심어린이공원),재활용정거장 좌측,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 라이트그린썸머"
2,대림3동,도림로39길 21,남부도로사업소 클린하우스 우측,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 사키아오렌지"
3,대림3동,도림로39길 7-2,남부도로사업소 클린하우스 우측,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 노랑"
4,대림3동,대림로29길 19,두암공원 들어가는 입구쪽 전봇대,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 코발트블루"
5,대림3동,대림로29길 43,천지국밥집 앞쪽 전봇대,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 사키아오렌지"
6,대림3동,도림로31길 26-1,대림역 클린하우스 우측 ,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 라이트그린썸머"
7,대림3동,"가마산로32가길 7 (해태어린이집 옆길)",재활용정거장 우측,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 코발트블루"
8,대림3동,대림로39길 23,대림운동장 클린하우스 우측,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 노랑"
9,대림3동,가마산로31길 36-2,"충남토건 맞은편, 거주자 우선주차구역 안내판 왼쪽 ",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 라이트그린썸머"
10,대림3동,가마산로 31길 36-22,건물 맞은편 현대아파트쪽 전봇대 ,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 사키아오렌지"
11,대림3동,도신로4길 17,"대림로 43길 들어가는 길목, 방통대, 현대 103동 옆길",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 라이트그린썸머"
12,대림3동,도신로 8길 17 파란나라유치원,"건물 입구에서 좌측 전봇대, 거주자우선주차표지판 우측",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 노랑"
13,대림3동,도신로 12길 6,"도신로 10길 12 정문 우측, 4거리 길목, 전봇대",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 사키아오렌지"
14,대림3동,가마산로 47길 신우어린이공원,신우어린이공원 클린하우스 우측 ,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 코발트블루"
15,대림3동,"가마산로46길 14 (신풍플라자 주변)",재활용정거장 우측,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 라이트그린썸머"
16,대림3동,대림로 34자길 3 우영채움빌 101동,101동 건물 입구 우측 전봇대,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 노랑"
17,대림3동,대림로34마길 13 다청림,"다청림 아파트 2동 건물, 하나산업 건물 앞 전봇대",1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 사키아오렌지"
18,대림3동,"대림로34나길 1 (원지어린이공원)",NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 코발트블루"
19,대림3동,도림로47가길 14,NaN,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 라이트그린썸머"
20,대림3동,"도림로47길 23 (원지경로당)",재활용정거장 우측,1,"관리업체: 재활용의류협동조합 영등포지부 관리번호: 대림제3동-색상: 노랑"
